Month,Day,Year,MaxT,MinT,Precip,DewP,SkyCvr,WindV,WindDir,SolarRad,StrmType,PotET,ActET,Units
01,10,0090,8.47,8.12,0.00,3.88,100.0,4.34,,21.16,,,,1
01,11,0090,8.56,1.99,0.00,-0.45,76.2,3.71,,98.66,,,,1
01,12,0090,12.33,7.24,10.92,8.46,97.5,3.78,,48.78,,,,1
01,13,0090,16.15,10.74,8.89,10.89,96.3,1.83,,52.73,,,,1
01,14,0090,14.03,10.19,2.54,6.85,92.5,4.65,,65.42,,,,1
01,15,0090,16.17,5.71,13.72,9.34,94.5,5.49,,59.60,,,,1
01,16,0090,16.36,7.33,5.59,11.75,100.0,4.09,,34.00,,,,1
01,17,0090,12.51,7.98,2.54,9.89,94.9,5.02,,59.08,,,,1
01,18,0090,7.98,1.61,11.94,0.50,100.0,5.18,,37.73,,,,1
01,19,0090,8.53,2.94,2.79,2.09,97.3,4.49,,53.23,,,,1
01,20,0090,10.02,-1.75,14.48,-2.03,75.5,4.17,,106.22,,,,1
01,21,0090,7.39,1.08,1.52,-2.93,58.6,2.62,,131.90,,,,1
01,22,0090,12.88,-5.31,0.00,-11.43,12.4,0.97,,172.71,,,,1
01,23,0090,15.99,-2.61,0.00,-4.28,75.0,0.75,,110.05,,,,1
01,24,0090,7.69,-4.61,0.00,-9.12,91.8,1.79,,75.13,,,,1
01,25,0090,6.51,-0.84,0.00,-6.77,63.2,4.84,,130.96,,,,1
01,26,0090,18.82,6.51,0.00,8.42,47.8,4.52,,144.56,,,,1
01,27,0090,22.88,11.31,0.00,9.52,40.8,3.02,,151.76,,,,1
01,28,0090,26.02,8.86,0.00,10.01,44.3,5.70,,149.45,,,,1
01,29,0090,17.68,3.35,0.00,3.26,52.4,3.85,,146.01,,,,1
01,30,0090,13.17,7.21,5.33,7.04,73.7,0.68,,115.18,,,,1
01,31,0090,20.58,9.67,0.51,14.28,96.1,5.42,,60.35,,,,1
02,01,0090,14.44,4.01,0.00,4.29,79.6,4.61,,107.20,,,,1
02,02,0090,13.34,-3.52,0.00,-5.53,42.2,4.91,,165.99,,,,1
02,03,0090,9.46,-4.48,0.00,-7.78,70.7,3.07,,129.51,,,,1
02,04,0090,11.29,-9.14,0.00,-12.69,11.7,3.42,,193.31,,,,1
02,05,0090,5.06,-7.52,0.00,-11.33,33.7,1.96,,180.32,,,,1
02,06,0090,11.11,-3.42,0.00,-6.20,53.3,3.89,,159.26,,,,1
02,07,0090,6.78,-3.07,0.00,-4.47,62.8,2.26,,146.63,,,,1
02,08,0090,14.01,4.45,0.00,4.86,92.8,4.75,,79.52,,,,1
02,09,0090,6.01,-7.54,0.00,-7.04,59.4,1.96,,155.27,,,,1
02,10,0090,16.09,-2.79,0.00,-2.95,64.8,2.17,,147.07,,,,1
02,11,0090,15.19,1.67,0.00,2.14,94.6,4.45,,75.99,,,,1
02,12,0090,6.58,-0.67,0.00,-3.90,58.3,4.18,,160.45,,,,1
02,13,0090,6.03,-2.86,0.00,-5.14,67.8,2.15,,146.70,,,,1
02,14,0090,18.90,6.03,7.62,11.05,83.4,3.77,,108.84,,,,1
02,15,0090,18.63,8.53,0.00,7.43,87.6,6.26,,100.60,,,,1
02,16,0090,8.53,-7.26,0.00,-6.05,48.3,4.47,,181.65,,,,1
02,17,0090,10.26,-5.20,0.00,-5.83,3.6,3.36,,218.64,,,,1
02,18,0090,15.53,1.81,0.00,-2.07,10.0,3.77,,217.01,,,,1
02,19,0090,18.63,2.48,0.00,-0.94,32.8,4.84,,202.52,,,,1
02,20,0090,11.74,8.10,0.00,5.00,92.6,3.11,,89.77,,,,1
02,21,0090,10.99,10.96,3.56,13.02,100.0,3.54,,29.29,,,,1
02,22,0090,10.96,-7.24,0.00,-3.77,47.9,1.11,,191.87,,,,1
02,23,0090,5.66,-3.95,0.00,-3.42,67.3,0.96,,161.59,,,,1
02,24,0090,16.67,5.29,0.00,3.18,86.8,3.22,,113.44,,,,1
02,25,0090,11.71,2.33,0.00,1.19,80.5,4.63,,132.99,,,,1
02,26,0090,7.63,-3.34,3.05,-1.19,93.4,4.96,,93.50,,,,1
02,27,0090,10.30,3.99,0.00,6.47,86.3,3.70,,117.06,,,,1
02,28,0090,14.47,10.30,0.00,15.35,95.6,2.87,,79.96,,,,1
03,01,0090,17.64,8.30,0.00,10.08,68.1,3.05,,162.02,,,,1
03,02,0090,10.86,4.59,15.49,10.85,98.5,1.87,,67.34,,,,1
03,03,0090,11.84,0.98,80.26,5.02,84.4,2.30,,127.90,,,,1
03,04,0090,11.18,1.63,15.49,2.79,91.6,4.69,,105.04,,,,1
03,05,0090,14.80,-0.92,0.00,-3.48,59.3,2.10,,192.99,,,,1
03,06,0090,17.30,2.09,0.00,-1.69,39.0,2.56,,225.49,,,,1
03,07,0090,14.54,5.86,0.00,1.84,81.2,4.88,,143.47,,,,1
03,08,0090,12.64,3.26,0.00,4.91,71.9,4.78,,167.32,,,,1
03,09,0090,15.13,0.00,13.97,-2.04,51.6,4.99,,212.86,,,,1
03,10,0090,13.71,0.28,0.00,-1.42,53.1,3.52,,211.99,,,,1
03,11,0090,11.12,3.86,0.76,5.93,99.0,6.46,,70.06,,,,1
03,12,0090,8.58,1.67,0.00,-0.29,75.1,2.03,,167.68,,,,1
03,13,0090,14.03,0.97,1.52,5.89,98.5,3.39,,75.52,,,,1
03,14,0090,15.48,3.48,0.00,2.37,84.8,3.79,,140.27,,,,1
03,15,0090,12.93,3.86,0.00,3.10,77.8,4.47,,162.93,,,,1
03,16,0090,10.49,0.96,0.00,-1.96,52.4,3.35,,224.27,,,,1
03,17,0090,10.43,3.12,9.91,6.11,83.2,4.67,,147.49,,,,1
03,18,0090,13.41,2.76,0.00,3.99,68.7,2.82,,190.52,,,,1
03,19,0090,11.26,-2.71,0.00,-4.60,61.9,3.26,,211.68,,,,1
03,20,0090,8.91,1.03,0.00,-2.88,65.6,4.41,,204.23,,,,1
03,21,0090,8.08,-5.58,0.00,-6.92,57.4,3.29,,225.56,,,,1
03,22,0090,9.25,-1.77,0.00,-3.81,71.8,3.43,,192.19,,,,1
03,23,0090,10.47,-0.33,0.00,-5.38,49.7,2.56,,243.29,,,,1
03,24,0090,12.04,-1.10,0.00,-4.95,51.0,4.29,,242.46,,,,1
03,25,0090,13.45,-0.26,6.86,-3.79,51.9,2.71,,242.09,,,,1
03,26,0090,21.06,9.00,6.35,12.16,84.1,2.63,,150.88,,,,1
03,27,0090,18.98,12.89,3.30,14.68,90.9,4.11,,123.68,,,,1
03,28,0090,14.64,9.36,17.53,9.59,92.1,3.88,,122.03,,,,1
03,29,0090,19.64,8.43,14.22,10.04,65.3,3.64,,210.47,,,,1
03,30,0090,24.19,7.16,0.00,5.07,68.0,3.50,,208.95,,,,1
03,31,0090,24.32,13.93,0.00,9.75,70.7,3.68,,199.86,,,,1
04,01,0090,20.85,11.81,6.60,9.27,80.8,3.11,,170.91,,,,1
04,02,0090,12.34,7.28,0.25,4.91,92.0,4.43,,129.10,,,,1
04,03,0090,19.83,7.35,0.76,8.41,88.8,4.15,,143.01,,,,1
04,04,0090,16.55,3.31,0.00,-0.34,57.1,3.05,,245.99,,,,1
04,05,0090,14.45,2.63,0.00,6.67,64.8,0.50,,224.40,,,,1
04,06,0090,21.91,8.89,0.00,4.61,37.2,2.47,,282.67,,,,1
04,07,0090,16.33,9.98,0.00,5.96,65.3,3.07,,226.45,,,,1
04,08,0090,23.83,8.93,0.00,7.92,55.7,3.36,,248.99,,,,1
04,09,0090,20.19,8.48,0.00,8.92,55.3,3.09,,250.18,,,,1
04,10,0090,22.02,9.07,1.02,10.87,85.7,3.66,,160.72,,,,1
04,11,0090,12.06,2.15,0.00,-5.75,48.2,1.09,,278.39,,,,1
04,12,0090,19.54,6.07,10.92,5.63,81.4,2.68,,182.82,,,,1
04,13,0090,17.15,8.95,0.00,7.04,89.4,4.19,,149.85,,,,1
04,14,0090,18.57,6.66,0.00,5.28,75.1,3.41,,207.19,,,,1
04,15,0090,16.61,10.28,0.00,8.49,77.8,3.07,,196.93,,,,1
04,16,0090,25.37,11.92,0.00,15.05,39.6,2.75,,282.01,,,,1
04,17,0090,26.69,11.77,0.00,13.18,51.4,4.88,,264.58,,,,1
04,18,0090,20.78,18.34,8.13,14.65,87.8,5.59,,155.81,,,,1
04,19,0090,22.74,10.16,7.11,14.28,93.0,5.33,,131.33,,,,1
04,20,0090,21.10,12.83,0.00,10.87,63.1,3.91,,243.85,,,,1
04,21,0090,16.24,11.68,0.00,5.86,58.5,3.59,,261.61,,,,1
04,22,0090,20.73,12.41,15.24,16.63,87.6,3.66,,157.66,,,,1
04,23,0090,21.52,11.92,0.00,11.41,80.0,3.20,,194.15,,,,1
04,24,0090,23.01,12.58,0.00,11.07,54.9,2.37,,268.22,,,,1
04,25,0090,26.43,12.73,0.00,11.49,66.9,3.46,,238.27,,,,1
04,26,0090,24.96,17.20,0.00,13.40,73.8,4.60,,216.21,,,,1
04,27,0090,24.83,16.06,0.00,17.39,66.3,3.90,,234.17,,,,1
04,28,0090,17.42,13.57,16.26,16.35,100.0,5.31,,72.99,,,,1
04,29,0090,21.50,14.14,0.25,16.47,96.6,4.25,,112.17,,,,1
04,30,0090,19.04,12.33,65.79,12.12,82.3,4.08,,189.87,,,,1
05,01,0090,15.88,13.08,27.94,9.90,86.5,4.27,,174.46,,,,1
05,02,0090,23.17,8.83,0.00,11.82,68.2,2.77,,240.65,,,,1
05,03,0090,23.28,14.90,5.59,18.66,85.8,3.41,,170.62,,,,1
05,04,0090,30.18,21.03,1.52,21.61,75.7,4.17,,205.12,,,,1
05,05,0090,27.68,19.58,0.00,14.44,52.9,2.71,,279.68,,,,1
05,06,0090,32.14,18.92,0.76,18.81,79.8,2.87,,196.19,,,,1
05,07,0090,28.64,17.67,21.08,18.94,66.8,1.93,,239.00,,,,1
05,08,0090,30.32,18.15,13.72,19.32,64.3,1.25,,245.94,,,,1
05,09,0090,37.96,25.98,0.00,25.84,66.4,2.48,,228.04,,,,1
05,10,0090,36.06,26.44,0.00,22.90,20.7,3.41,,319.26,,,,1
05,11,0090,27.27,22.32,0.00,19.25,68.2,3.91,,237.05,,,,1
05,12,0090,33.43,18.73,0.00,13.41,28.7,1.23,,331.86,,,,1
05,13,0090,26.52,17.11,5.59,15.59,89.4,3.95,,162.18,,,,1
05,14,0090,24.42,19.03,1.52,17.18,93.6,4.87,,137.23,,,,1
05,15,0090,26.14,17.31,0.00,16.39,60.8,5.29,,265.20,,,,1
05,16,0090,24.42,15.11,0.00,14.48,64.1,3.67,,259.38,,,,1
05,17,0090,20.11,9.67,0.00,9.14,42.9,3.06,,318.15,,,,1
05,18,0090,21.84,7.92,0.00,6.11,25.9,3.45,,351.03,,,,1
05,19,0090,28.22,10.47,0.00,7.23,0.0,2.54,,382.99,,,,1
05,20,0090,26.92,16.98,1.78,13.89,67.9,4.71,,251.26,,,,1
05,21,0090,24.92,15.18,0.00,12.04,61.5,3.66,,272.84,,,,1
05,22,0090,23.67,11.51,0.00,7.27,49.1,3.74,,310.50,,,,1
05,23,0090,23.88,9.43,0.00,9.08,41.7,3.01,,324.55,,,,1
05,24,0090,28.68,15.89,0.00,14.08,35.2,2.61,,329.60,,,,1
05,25,0090,28.87,20.35,42.42,18.71,72.4,3.52,,232.12,,,,1
05,26,0090,32.08,21.66,0.00,18.29,50.4,3.94,,293.23,,,,1
05,27,0090,28.25,16.29,0.00,13.64,36.9,2.89,,328.94,,,,1
05,28,0090,33.30,19.61,0.00,19.83,45.4,2.01,,301.66,,,,1
05,29,0090,30.86,21.52,0.00,19.69,62.0,3.41,,263.40,,,,1
05,30,0090,35.56,24.93,0.00,22.50,38.0,1.31,,309.88,,,,1
05,31,0090,36.02,25.35,0.00,24.05,44.4,1.01,,294.66,,,,1
06,01,0090,35.84,26.18,0.00,22.83,21.1,3.33,,333.44,,,,1
06,02,0090,34.71,26.63,0.00,21.72,38.6,3.92,,311.94,,,,1
06,03,0090,34.72,23.59,0.00,22.03,39.7,3.10,,309.56,,,,1
06,04,0090,32.59,22.89,12.95,22.23,65.8,3.90,,249.41,,,,1
06,05,0090,26.92,20.00,0.00,17.08,69.6,3.20,,247.20,,,,1
06,06,0090,32.02,21.04,0.00,19.53,38.8,2.67,,318.05,,,,1
06,07,0090,28.26,23.01,6.60,21.01,77.0,4.65,,216.05,,,,1
06,08,0090,31.02,18.67,0.00,16.18,31.4,2.63,,337.98,,,,1
06,09,0090,30.09,17.21,0.00,13.88,55.4,2.41,,293.52,,,,1
06,10,0090,35.33,18.81,0.00,15.39,39.8,3.67,,325.48,,,,1
06,11,0090,33.33,18.27,0.00,14.17,34.3,2.43,,337.65,,,,1
06,12,0090,35.03,20.86,0.00,15.20,5.9,1.80,,367.45,,,,1
06,13,0090,36.86,22.37,0.00,15.89,0.0,2.79,,391.75,,,,1
06,14,0090,37.61,21.87,0.00,16.31,32.1,2.66,,337.63,,,,1
06,15,0090,33.82,22.18,30.23,20.99,60.0,2.79,,269.84,,,,1
06,16,0090,35.63,21.26,0.00,18.71,0.0,1.72,,373.34,,,,1
06,17,0090,35.23,24.49,7.87,23.75,59.1,3.61,,266.23,,,,1
06,18,0090,37.21,26.24,0.00,23.87,0.0,4.50,,366.74,,,,1
06,19,0090,29.61,24.74,11.94,24.89,100.0,5.42,,62.76,,,,1
06,20,0090,30.91,24.15,0.00,21.51,51.0,4.97,,290.73,,,,1
06,21,0090,36.26,22.91,0.00,21.74,3.3,3.33,,353.28,,,,1
06,22,0090,32.77,22.69,1.52,23.01,73.0,2.72,,227.50,,,,1
06,23,0090,33.79,25.60,0.00,23.63,67.6,4.73,,242.92,,,,1
06,24,0090,34.27,22.31,0.00,22.51,31.5,4.00,,324.09,,,,1
06,25,0090,35.58,25.38,0.00,21.92,33.6,3.90,,322.32,,,,1
06,26,0090,34.53,23.21,0.25,21.18,49.0,3.41,,295.43,,,,1
06,27,0090,34.75,22.31,0.00,20.25,50.8,3.22,,293.26,,,,1
06,28,0090,33.82,23.82,0.00,23.08,59.6,4.59,,265.72,,,,1
06,29,0090,33.24,25.91,0.00,23.16,59.0,4.69,,266.90,,,,1
06,30,0090,31.37,22.03,0.00,20.47,66.4,2.87,,251.87,,,,1
07,01,0090,28.71,21.87,18.29,22.08,75.4,3.68,,219.80,,,,1
07,02,0090,35.83,23.56,0.00,21.10,3.6,4.21,,353.07,,,,1
07,03,0090,34.34,23.96,11.68,24.63,90.0,5.13,,154.68,,,,1
07,04,0090,36.30,25.29,0.00,23.68,57.9,2.84,,267.36,,,,1
07,05,0090,34.93,24.89,5.08,23.32,74.4,3.65,,220.37,,,,1
07,06,0090,36.80,26.64,0.00,23.42,47.4,1.69,,291.18,,,,1
07,07,0090,38.53,28.17,0.00,24.43,36.4,1.03,,308.18,,,,1
07,08,0090,37.77,28.21,0.00,21.96,9.4,4.36,,345.72,,,,1
07,09,0090,33.20,23.98,0.00,20.89,76.0,5.37,,218.18,,,,1
07,10,0090,33.11,20.79,0.00,19.45,77.2,3.61,,215.57,,,,1
07,11,0090,33.04,21.79,0.00,19.03,63.3,3.66,,260.53,,,,1
07,12,0090,37.74,21.91,0.00,19.52,0.0,2.27,,359.25,,,,1
07,13,0090,39.35,27.11,0.00,22.81,24.8,3.90,,326.57,,,,1
07,14,0090,36.31,25.80,16.76,22.48,46.3,5.17,,292.53,,,,1
07,15,0090,38.58,25.01,0.00,21.88,0.0,4.63,,354.75,,,,1
07,16,0090,34.34,25.17,10.92,22.19,59.8,5.50,,261.64,,,,1
07,17,0090,36.33,23.50,0.00,19.73,46.2,5.19,,297.46,,,,1
07,18,0090,34.25,25.13,0.00,23.94,83.2,4.16,,182.88,,,,1
07,19,0090,33.97,24.45,0.00,22.43,70.4,5.17,,230.26,,,,1
07,20,0090,34.77,26.23,0.00,23.72,54.9,6.43,,268.18,,,,1
07,21,0090,35.97,25.11,0.00,22.12,49.1,3.25,,283.78,,,,1
07,22,0090,33.41,26.79,0.51,25.56,92.3,3.92,,137.26,,,,1
07,23,0090,39.83,26.81,0.00,25.24,23.0,3.79,,315.54,,,,1
07,24,0090,35.17,26.03,13.72,25.11,86.8,6.07,,163.84,,,,1
07,25,0090,35.07,27.19,0.00,22.11,54.9,5.86,,268.82,,,,1
07,26,0090,35.40,23.74,0.00,20.56,38.3,3.49,,304.31,,,,1
07,27,0090,33.52,23.51,0.00,18.46,57.5,3.76,,268.35,,,,1
07,28,0090,30.88,21.76,0.00,19.32,69.0,3.44,,235.17,,,,1
07,29,0090,32.39,20.55,0.00,19.22,58.0,4.48,,264.47,,,,1
07,30,0090,34.06,21.17,0.00,19.57,39.9,5.38,,300.59,,,,1
07,31,0090,34.93,21.15,0.00,17.67,36.2,3.15,,309.79,,,,1
08,01,0090,34.71,18.81,0.00,17.28,30.4,2.75,,318.51,,,,1
08,02,0090,35.49,20.64,0.00,17.08,4.0,3.90,,342.20,,,,1
08,03,0090,32.16,22.32,18.54,20.93,70.7,5.56,,223.30,,,,1
08,04,0090,35.45,21.51,0.00,16.12,16.4,4.13,,334.04,,,,1
08,05,0090,32.41,20.08,0.00,16.58,41.8,3.61,,297.55,,,,1
08,06,0090,33.90,20.86,0.00,18.01,38.3,3.56,,300.00,,,,1
08,07,0090,32.62,21.02,0.00,17.45,48.2,4.45,,281.94,,,,1
08,08,0090,33.29,18.81,0.00,15.97,37.1,4.56,,303.63,,,,1
08,09,0090,31.62,20.63,0.00,17.09,67.9,3.30,,232.90,,,,1
08,10,0090,31.97,19.55,0.00,17.89,47.0,4.75,,280.30,,,,1
08,11,0090,33.03,23.11,0.00,19.28,37.5,5.01,,293.37,,,,1
08,12,0090,32.29,22.66,0.00,18.26,41.7,3.78,,287.21,,,,1
08,13,0090,32.80,19.95,0.00,16.84,48.8,4.31,,275.41,,,,1
08,14,0090,32.76,22.97,11.43,20.86,61.5,3.92,,239.30,,,,1
08,15,0090,33.91,23.92,0.00,21.44,76.0,5.20,,196.85,,,,1
08,16,0090,34.24,23.23,0.00,19.71,73.1,5.95,,207.62,,,,1
08,17,0090,34.26,21.44,0.00,15.27,50.2,5.11,,270.53,,,,1
08,18,0090,31.35,21.33,92.46,19.26,62.8,5.96,,234.73,,,,1
08,19,0090,34.09,22.08,0.00,19.81,36.0,4.73,,284.96,,,,1
08,20,0090,32.30,22.95,0.00,19.34,45.3,4.06,,269.43,,,,1
08,21,0090,33.66,21.51,0.00,18.62,66.2,1.15,,223.88,,,,1
08,22,0090,33.83,22.29,0.00,18.94,29.8,1.43,,291.14,,,,1
08,23,0090,35.26,23.41,0.00,21.76,15.7,3.48,,298.03,,,,1
08,24,0090,32.91,24.08,4.57,22.94,56.8,5.15,,235.13,,,,1
08,25,0090,30.77,22.98,4.57,21.27,80.0,4.25,,175.43,,,,1
08,26,0090,29.18,20.39,1.27,19.51,69.5,3.51,,208.36,,,,1
08,27,0090,33.53,21.91,3.30,20.39,55.0,3.79,,240.05,,,,1
08,28,0090,32.86,19.42,0.00,18.97,57.6,2.63,,235.58,,,,1
08,29,0090,37.16,20.67,0.00,20.20,53.8,2.56,,240.20,,,,1
08,30,0090,33.54,25.49,0.00,22.82,77.4,5.75,,176.49,,,,1
08,31,0090,34.69,24.68,0.00,24.38,64.3,5.14,,207.47,,,,1
09,01,0090,37.59,24.51,0.00,22.49,31.5,3.52,,266.71,,,,1
09,02,0090,35.03,25.26,0.00,23.98,64.4,2.18,,205.55,,,,1
09,03,0090,34.01,18.13,0.00,17.97,48.9,2.26,,246.17,,,,1
09,04,0090,29.31,19.06,0.00,17.90,92.9,2.50,,119.09,,,,1
09,05,0090,29.09,17.60,0.00,16.44,64.6,3.34,,213.04,,,,1
09,06,0090,29.43,18.84,0.00,16.34,52.9,3.94,,236.86,,,,1
09,07,0090,29.46,14.93,0.00,12.28,12.9,2.73,,292.82,,,,1
09,08,0090,24.81,16.32,0.00,11.70,68.3,4.23,,205.46,,,,1
09,09,0090,25.11,15.59,0.25,15.38,85.0,5.82,,150.00,,,,1
09,10,0090,26.31,15.35,0.00,13.36,29.4,4.30,,270.61,,,,1
09,11,0090,30.16,14.39,0.00,14.97,12.6,5.71,,281.49,,,,1
09,12,0090,27.33,15.25,0.00,13.92,34.4,4.36,,260.04,,,,1
09,13,0090,25.63,17.54,15.49,15.59,79.7,4.64,,163.46,,,,1
09,14,0090,29.43,17.53,0.00,13.77,56.3,3.78,,221.48,,,,1
09,15,0090,33.08,18.20,0.00,19.03,58.3,1.71,,209.06,,,,1
09,16,0090,35.31,20.73,0.00,19.37,14.7,3.67,,262.89,,,,1
09,17,0090,32.26,21.23,0.00,19.91,75.8,2.32,,165.16,,,,1
09,18,0090,32.11,22.77,0.00,17.61,69.9,4.57,,181.55,,,,1
09,19,0090,30.19,21.71,0.00,17.78,60.7,6.48,,200.05,,,,1
09,20,0090,31.99,20.29,0.00,20.07,65.7,6.61,,185.18,,,,1
09,21,0090,28.06,18.89,0.00,17.81,73.2,7.73,,169.26,,,,1
09,22,0090,27.79,16.08,0.00,16.75,69.7,5.64,,177.55,,,,1
09,23,0090,24.63,12.21,0.00,10.27,60.1,6.58,,203.38,,,,1
09,24,0090,25.67,11.62,0.00,8.15,59.2,5.64,,205.27,,,,1
09,25,0090,22.71,15.29,2.54,16.17,98.1,3.78,,76.10,,,,1
09,26,0090,27.79,16.67,0.00,18.44,86.8,3.22,,123.96,,,,1
09,27,0090,24.23,15.98,0.00,14.63,77.5,4.06,,153.85,,,,1
09,28,0090,26.11,15.69,0.00,15.01,37.5,5.73,,225.35,,,,1
09,29,0090,22.94,17.26,8.13,19.78,93.4,6.39,,95.99,,,,1
09,30,0090,24.38,14.99,4.83,16.69,71.6,6.10,,162.26,,,,1
10,01,0090,24.84,13.63,0.00,13.96,63.2,5.96,,181.20,,,,1
10,02,0090,23.42,8.26,0.00,4.65,17.0,2.78,,247.88,,,,1
10,03,0090,27.24,10.89,0.00,6.43,14.7,3.18,,245.80,,,,1
10,04,0090,24.48,10.96,0.00,9.16,45.3,2.91,,210.41,,,,1
10,05,0090,26.97,10.10,0.00,7.62,35.6,4.61,,222.16,,,,1
10,06,0090,27.60,15.49,20.32,15.71,86.8,3.38,,116.01,,,,1
10,07,0090,25.86,13.99,0.00,12.76,81.0,4.50,,133.77,,,,1
10,08,0090,24.68,14.64,0.00,13.84,85.0,5.37,,120.55,,,,1
10,09,0090,22.83,12.79,0.00,8.67,41.9,5.67,,206.17,,,,1
10,10,0090,16.66,5.79,0.00,1.96,65.8,4.08,,170.86,,,,1
10,11,0090,20.65,9.66,0.00,7.77,76.5,5.49,,143.18,,,,1
10,12,0090,23.32,9.36,0.00,6.99,66.5,6.87,,163.65,,,,1
10,13,0090,19.39,5.34,0.00,2.96,45.0,5.26,,199.01,,,,1
10,14,0090,24.07,12.74,0.00,12.82,59.4,4.70,,168.78,,,,1
10,15,0090,25.48,14.32,0.00,13.42,72.5,3.56,,142.96,,,,1
10,16,0090,28.91,15.86,0.00,13.45,53.1,5.61,,174.68,,,,1
10,17,0090,26.12,13.04,0.00,8.81,34.8,5.00,,199.18,,,,1
10,18,0090,24.97,12.67,3.81,12.72,81.9,6.94,,118.70,,,,1
10,19,0090,22.52,12.46,0.00,4.53,15.9,5.94,,213.55,,,,1
10,20,0090,17.97,8.53,2.79,5.47,61.9,5.36,,160.79,,,,1
10,21,0090,24.67,4.47,0.00,-2.02,21.7,3.90,,209.75,,,,1
10,22,0090,26.08,-0.69,0.00,-5.80,23.9,3.00,,207.87,,,,1
10,23,0090,26.43,4.32,0.00,3.92,26.0,2.04,,199.46,,,,1
10,24,0090,29.86,12.01,0.00,10.58,0.0,2.99,,204.17,,,,1
10,25,0090,30.56,18.19,0.00,19.36,49.8,4.31,,158.51,,,,1
10,26,0090,36.25,21.55,0.00,23.12,39.4,4.34,,162.88,,,,1
10,27,0090,30.54,23.43,28.70,22.44,87.5,8.03,,89.08,,,,1
10,28,0090,23.43,13.73,0.00,14.12,79.9,6.97,,111.64,,,,1
10,29,0090,16.78,10.05,0.00,8.90,80.5,7.40,,112.33,,,,1
10,30,0090,15.97,6.88,0.00,2.42,38.8,4.66,,176.84,,,,1
10,31,0090,12.19,8.83,0.00,7.81,85.4,4.37,,99.41,,,,1
11,01,0090,16.41,10.04,0.00,7.29,84.1,4.45,,101.80,,,,1
11,02,0090,12.42,5.78,0.00,6.31,83.3,3.65,,103.07,,,,1
11,03,0090,16.98,6.37,0.00,4.19,42.9,4.12,,165.48,,,,1
11,04,0090,20.87,7.17,0.00,5.12,49.9,4.39,,155.77,,,,1
11,05,0090,15.23,5.28,0.00,6.24,83.8,2.89,,99.24,,,,1
11,06,0090,20.05,8.37,0.00,7.42,66.8,5.12,,129.30,,,,1
11,07,0090,19.02,6.69,0.00,1.10,16.9,4.74,,180.79,,,,1
11,08,0090,19.93,2.72,0.00,2.13,15.6,6.13,,179.32,,,,1
11,09,0090,12.70,0.00,0.00,0.13,54.7,4.24,,145.71,,,,1
11,10,0090,15.06,-1.12,0.00,0.43,62.0,4.70,,134.82,,,,1
11,11,0090,8.41,-2.54,0.00,-4.79,45.4,3.06,,155.41,,,,1
11,12,0090,2.87,-1.71,0.00,-4.82,68.4,4.50,,124.85,,,,1
11,13,0090,9.10,-1.04,0.00,-6.93,27.1,4.33,,169.01,,,,1
11,14,0090,15.08,5.48,0.00,-3.02,19.2,1.09,,171.09,,,,1
11,15,0090,29.41,7.11,0.00,4.71,13.5,0.66,,168.66,,,,1
11,16,0090,28.03,7.12,0.00,6.07,68.2,4.21,,117.50,,,,1
11,17,0090,24.51,13.71,3.56,17.68,99.7,3.32,,38.04,,,,1
11,18,0090,23.66,9.88,0.00,10.88,94.9,8.37,,60.54,,,,1
11,19,0090,9.88,5.34,0.00,-0.77,85.2,7.90,,87.49,,,,1
11,20,0090,10.10,1.71,0.00,3.51,84.7,4.92,,86.78,,,,1
11,21,0090,8.59,-1.08,0.00,-5.06,45.3,5.45,,144.05,,,,1
11,22,0090,6.26,-3.47,12.95,-4.05,68.5,0.42,,115.34,,,,1
11,23,0090,16.77,-0.80,0.00,-3.10,48.8,1.73,,138.15,,,,1
11,24,0090,20.96,5.02,0.00,7.45,72.9,1.67,,103.56,,,,1
11,25,0090,21.75,7.14,0.00,8.14,80.3,5.58,,90.59,,,,1
11,26,0090,18.63,12.20,0.00,6.56,76.1,6.64,,97.79,,,,1
11,27,0090,13.20,6.63,25.65,6.18,89.0,8.93,,73.22,,,,1
11,28,0090,12.20,1.44,0.00,-3.84,31.2,3.60,,148.59,,,,1
11,29,0090,13.53,1.63,0.00,-4.12,33.4,1.98,,146.38,,,,1
11,30,0090,18.79,-2.03,0.00,-3.97,21.4,3.28,,152.83,,,,1
12,01,0090,19.20,5.16,0.00,2.36,78.0,6.20,,93.47,,,,1
12,02,0090,15.09,4.34,0.00,-0.74,76.7,6.73,,95.89,,,,1
12,03,0090,5.94,1.92,0.00,-2.39,72.3,3.04,,102.57,,,,1
12,04,0090,14.31,3.49,0.00,2.44,63.5,3.11,,112.39,,,,1
12,05,0090,22.64,6.08,0.00,7.77,57.3,4.34,,116.65,,,,1
12,06,0090,16.44,9.03,0.00,7.53,69.5,6.50,,101.96,,,,1
12,07,0090,18.34,5.36,0.00,-0.03,52.3,4.15,,124.06,,,,1
12,08,0090,20.49,11.09,0.00,6.44,84.8,4.29,,77.70,,,,1
12,09,0090,24.17,8.39,0.00,2.40,31.3,7.49,,139.24,,,,1
12,10,0090,10.43,4.39,0.00,-2.94,77.3,7.46,,92.59,,,,1
12,11,0090,9.39,4.40,0.00,-3.32,66.7,4.29,,107.38,,,,1
12,12,0090,12.64,9.29,0.00,4.87,97.7,3.55,,45.69,,,,1
